timestamp,index,uuid,name,memory.used,memory.total,utilization.gpu,utilization.memory,power.draw,temperature.gpu
2026/09/24 02:29:26.695, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 3570, 24564, 0, 0, 61.30, 38
2026/09/24 02:29:27.195, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 3570, 24564, 0, 0, 61.58, 37
2026/09/24 02:29:27.696, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 3570, 24564, 0, 0, 61.60, 37
2026/09/24 02:29:28.196, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 3570, 24564, 0, 0, 61.68, 37
2026/09/24 02:29:28.696, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 3632, 24564, 0, 0, 61.71, 37
2026/09/24 02:29:29.196, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 3926, 24564, 0, 0, 71.05, 37
2026/09/24 02:29:29.697, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19678, 24564, 0, 0, 79.97, 38
2026/09/24 02:29:30.197, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19800, 24564, 0, 0, 83.64, 37
2026/09/24 02:29:30.697, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19862, 24564, 6, 4, 71.96, 37
2026/09/24 02:29:31.197, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19862, 24564, 6, 4, 69.89, 37
2026/09/24 02:29:31.697, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19862, 24564, 0, 0, 63.05, 37
2026/09/24 02:29:32.198, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19862, 24564, 0, 0, 63.05, 37
2026/09/24 02:29:32.698, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19862, 24564, 0, 0, 62.11, 37
2026/09/24 02:29:33.198, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19868, 24564, 0, 0, 62.11, 37
2026/09/24 02:29:33.698, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19868, 24564, 87, 80, 84.00, 39
2026/09/24 02:29:34.198, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19868, 24564, 87, 80, 138.77, 43
2026/09/24 02:29:34.699, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19868, 24564, 87, 82, 254.52, 44
2026/09/24 02:29:35.199, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 19868, 24564, 87, 82, 258.83, 44
2026/09/24 02:29:35.699, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20006, 24564, 87, 82, 258.16, 44
2026/09/24 02:29:36.199, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 281.02, 51
2026/09/24 02:29:36.700, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 75, 318.64, 46
2026/09/24 02:29:37.200, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 75, 318.23, 46
2026/09/24 02:29:37.700, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 75, 323.36, 48
2026/09/24 02:29:38.200, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 75, 323.27, 47
2026/09/24 02:29:38.700, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 260.08, 46
2026/09/24 02:29:39.201, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 259.39, 46
2026/09/24 02:29:39.701, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 259.73, 46
2026/09/24 02:29:40.201, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 258.46, 46
2026/09/24 02:29:40.701, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 259.41, 46
2026/09/24 02:29:41.202, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 277.27, 47
2026/09/24 02:29:41.702, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 82, 72, 267.18, 46
2026/09/24 02:29:42.202, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 82, 72, 277.87, 47
2026/09/24 02:29:42.702, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 92, 47, 293.87, 49
2026/09/24 02:29:43.203, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 92, 47, 277.00, 47
2026/09/24 02:29:43.703, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 93, 52, 296.03, 54
2026/09/24 02:29:44.203, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 93, 52, 269.95, 47
2026/09/24 02:29:44.703, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 258.05, 47
2026/09/24 02:29:45.204, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 256.00, 47
2026/09/24 02:29:45.704, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 79, 73, 260.80, 47
2026/09/24 02:29:46.204, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 79, 73, 258.92, 47
